"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
"GR-Athen-EN-Traffic-MAY2025-Interest - Support2",Interest,"I-CRS - Nor.Names",Marketplace,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,"I-CRS - Big",Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,W_30-50_EN_Feed_SEP6_Portland_7PM_MediaLover_7-3-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-3-25,"Facebook Notifications",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_MediaLover_7-3-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-CRS - Indian Columbian",Explore,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-CRS - Indian Columbian",Marketplace,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-CRS - Indian Columbian","Business Explore",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support",Interest,"I-CRS - FireFighter","Instagram Stories",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,12,1.5,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews",T-Flyer,"In-stream reels",not_delivering,ad,"Targeted - PagevIews",0,"7-day click or 1-day view",0,2,2,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,I-Flyer,"Ads on Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-IG - Support","Interest - IG","I-Video-Oghianoos - IG","Explore home",not_delivering,ad,"Interest - IG",0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,T-Flyer,Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - Habibi","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025-All -Support3",Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025-All -Support3",Targeted,T-Flyer,"In-stream reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,T-Flyer,"Facebook profile feed",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,13,1.625,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,T-Flyer,"Instagram search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,I-Flyer,Marketplace,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Sergeant",Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,I-Flyer,"In-stream reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,2,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,T-Flyer,"Profile reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,I-Flyer,Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,22,1.15789474,19,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,I-Flyer,"Feed: video feeds",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-EN-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,Explore,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-EN-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Sergeant","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB",I-Video-Promo,"Facebook profile feed",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,3,1.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,"T-CRS - Indian Columbian","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,9,4.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-CRS - Habibi","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,"T-CRS - Indian Columbian","Business Explore",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,"T-CRS - Indian Columbian",Explore,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,"T-CRS - Indian Columbian",Marketplace,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,15,1,15,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,T-Flyer,"In-stream reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,18,3,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,T-Flyer,"Right column",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,T-Flyer,"Facebook profile feed",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,T-Flyer,"Instagram search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support5",Interest,"I-CRS - Habibi","Facebook Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,T-Flyer,"Feed: video feeds",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,1,1,,"Landing page views",1,0,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB",I-Video-Promo,"Ads on Reels",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,21,1.05,20,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Video-oghianoos - FB","Ads on Reels",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,27,1,27,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,T-Flyer,"Ads on Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,T-Flyer,"Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,T-Flyer,"In-stream reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-IG - Support","Interest - IG","I-CRS - AsaMosa- IG",Explore,not_delivering,ad,"Interest - IG",0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Video-oghianoos - FB",Unknown,not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB",I-Video-Promo,"Facebook Notifications",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB",I-Video-Promo,"Search results",not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,3,3,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Flyer - FB",Feed,not_delivering,ad,"Interest - FB",0,"7-day click or 1-day view",0,6,1,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support3",Targeted,I-Flyer,"Instagram Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support",Interest,"I-CRS - Big",Explore,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Messenger inbox",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support",Targeted,T-Flyer,"Explore home",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support",Interest,"I-CRS - Job Interview","Native, banner & interstitial",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support",Interest,"I-CRS - Job Interview",Explore,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support",Interest,"I-CRS - Job Interview",Marketplace,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-3-25,"Facebook Notifications",not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-3-25,Marketplace,not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support3",Interest,"I-CRS - Mexican BF",Unknown,not_delivering,ad,Interest,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",6,0,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Instagram search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Feed: video feeds",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Big Video","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Right column",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,13,1.625,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Facebook profile feed",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"In-stream reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,27,1.6875,16,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Ads on Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,17,1.41666667,12,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Native, banner & interstitial",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support3",Interest,"I-CRS - Mexican BF","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,T-Video,"Profile reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,T-Flyer,"Facebook Notifications",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,4,1,4,0.25,1,,"Landing page views",1,0,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,T-Video,"Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-EN-Traffic-JUN2025-Interest - Support",Interest,"I-CRS - Nor.Names","Search results",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,2,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Big Video","Facebook profile feed",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-Traffic-EN-JUN2025-Target - Support",Targeted,"T-CRS - Shady Friends","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List",T-Flyer,"Facebook Reels",not_delivering,ad,"Targeted - List",0,"7-day click or 1-day view",0,17,1.0625,16,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Promo Video","Facebook profile feed",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Promo Video",Marketplace,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Promo Video","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25,"Feed: video feeds",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,3,3,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,7,1,7,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support",Interest,I-Flyer,"Ads on Reels",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List",T-Flyer,"In-stream reels",not_delivering,ad,"Targeted - List",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support- IG",Interest-IG,"I-Video-Blind Liar","Explore home",not_delivering,ad,Interest-IG,0,"7-day click or 1-day view",0,7,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List",T-Flyer,Feed,not_delivering,ad,"Targeted - List",0,"7-day click or 1-day view",0,23,1,23,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Big Video","Feed: video feeds",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - List",T-Flyer,"Right column",not_delivering,ad,"Targeted - List",0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,"Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy",Explore,not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support2",Interest,"I-CRS - French Persian","Facebook Notifications",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,10,1,10,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support2",Interest,"I-CRS - French Persian",Marketplace,not_delivering,ad,Interest,0,"7-day click or 1-day view",0,4,2,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-2-25,W_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-3-25,Explore,not_delivering,ad,W_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,0,"7-day click, 1-day view, or 1-day engaged-view",0,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Nor Names",Unknown,not_delivering,ad,Targeted,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Nor Names",Explore,not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
